Record Id,Credit Risk,Installment rate_transformed,Residence Tenure_transformed,Existing credit_transformed,Dependents_transformed,Duration_transformed,Credit amt_transformed,Age_transformed,Current Ac status,SavingAc/Bonds,Emp Tenure,Debtors/Guarantors,Housing,Job,Telephone,Foreign Worker,credit_history_transformed,Status & Sex_female : divorce/seperated/married,Status & Sex_male : divorce/seperated,Status & Sex_male:married/widowed,Status & Sex_male:single,Property owned_building society savings agreement/ life insurance,Property owned_car or other,Property owned_real estate,Property owned_unknown / no property,Purpose_business,Purpose_car(new),Purpose_car(used),Purpose_domestic appliance,Purpose_education,Purpose_furniture/equipment,Purpose_others,Purpose_radio/tv,Purpose_repairs,Purpose_retraining,Other Installemnt plans_bank,Other Installemnt plans_none,Other Installemnt plans_stores
586,2,1,4,1.000000,1,-0.238635,-0.451229,-1.378108,1.000000,1.000000,2.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
587,1,2,2,2.000000,2,-1.004692,-0.157143,0.043819,1.000000,1.000000,2.000000,0.000000,0.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
588,1,4,1,1.000000,1,-0.749340,-0.741445,-1.289237,1.000000,1.000000,2.000000,2.000000,1.000000,1.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
589,2,4,3,1.000000,1,-0.238635,-0.769306,1.021394,1.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"yes","yes","2.000000",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
590,2,3,3,2.000000,1,-0.749340,-0.371129,2.176710,1.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
591,1,4,3,3.139963,1,-0.749340,-1.091252,1.998969,1.000000,1.000000,3.000000,0.000000,1.000000,1.000000,"yes","yes","1.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
592,1,4,4,2.000000,1,0.272070,-0.479863,0.577042,2.000000,0.000000,2.000000,0.000000,0.000000,2.000000,"yes","yes","0.000000",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
593,1,4,4,1.000000,1,0.016717,-0.631937,0.043819,0.000000,4.000000,4.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
594,2,3,4,1.000000,1,0.272070,-0.188487,-1.378108,2.000000,1.000000,2.000000,0.000000,0.000000,1.000000,"yes","yes","2.000000",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
595,2,4,3,1.000000,1,0.272070,-0.714745,0.399301,1.000000,0.000000,4.000000,0.000000,1.000000,3.000000,"yes","yes","3.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
596,2,1,1,1.000000,1,-1.260044,-0.879975,-0.311662,2.000000,2.000000,1.000000,0.000000,1.000000,1.000000,"none","yes","3.000000",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
597,2,4,4,2.000000,1,0.272070,-0.682241,-1.111496,1.000000,1.000000,3.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
598,2,1,4,3.000000,1,0.272070,0.400846,0.043819,2.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"yes","yes","4.000000",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
599,2,2,2,2.000000,1,-0.238635,-0.166430,-0.400533,0.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
600,1,1,2,1.000000,1,0.272070,0.254577,-0.311662,0.000000,1.000000,2.000000,0.000000,2.000000,2.000000,"none","yes","0.000000",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
601,1,1,1,1.000000,1,-1.174927,-0.339012,0.843653,2.000000,1.000000,1.000000,2.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
602,2,4,1,1.000000,1,-1.004692,-0.885005,-0.489403,2.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
603,2,4,4,1.000000,1,0.272070,-0.529394,-0.133921,2.000000,1.000000,3.000000,0.000000,2.000000,1.000000,"none","yes","3.000000",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
604,2,4,2,1.000000,1,1.293479,0.055682,-0.667144,0.000000,1.000000,2.000000,0.000000,1.000000,3.000000,"yes","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
605,1,4,2,1.000000,1,-0.919575,-0.746862,-1.111496,3.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
606,1,4,4,1.000000,1,0.272070,-0.145921,-1.200367,1.000000,3.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","3.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
607,1,3,2,1.000000,1,0.272070,0.511128,2.899465,0.000000,1.000000,2.000000,0.000000,1.000000,3.000000,"yes","yes","1.000000",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
608,2,4,4,1.000000,1,1.293479,-0.206673,1.288006,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
609,1,4,1,1.000000,1,-0.238635,-0.446585,-0.222792,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
610,1,4,4,1.000000,2,-0.493987,-0.737188,0.843653,0.000000,0.000000,4.000000,0.000000,2.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
611,2,4,3,1.000000,1,-0.749340,-0.953496,-1.200367,1.000000,2.000000,0.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
612,2,1,4,1.000000,2,-0.919575,-0.760406,1.110265,3.000000,2.000000,4.000000,0.000000,2.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
613,1,4,2,1.000000,1,0.016717,0.058778,-0.578274,1.000000,4.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
614,1,1,4,1.000000,1,0.272070,0.165190,-1.200367,1.000000,1.000000,2.000000,2.000000,0.000000,2.000000,"none","no","3.000000",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
615,2,4,1,1.000000,1,-0.238635,-0.540615,-1.200367,0.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","0.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
616,1,2,2,1.000000,1,2.314888,3.080910,1.110265,2.000000,0.000000,2.000000,0.000000,1.000000,3.000000,"yes","yes","4.000000",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
617,1,2,2,1.000000,1,2.807494,2.303115,-0.756014,2.000000,0.000000,2.000000,0.000000,2.000000,3.000000,"none","yes","0.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
618,1,1,3,3.000000,2,-1.260044,0.182216,0.132690,1.000000,1.000000,2.000000,0.000000,0.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
619,2,2,4,1.000000,1,0.782774,0.091282,-1.289237,2.000000,2.000000,2.000000,1.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
620,1,4,2,1.000000,1,-0.749340,-0.992579,1.199135,0.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
621,1,2,3,2.000000,1,0.016717,0.172929,-0.756014,2.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
622,2,3,2,2.000000,1,-0.238635,-0.648189,-0.311662,0.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
623,2,4,2,1.000000,1,2.314888,0.274311,0.221560,0.000000,0.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
624,1,4,1,1.000000,1,-0.749340,-0.521268,-1.200367,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
625,2,4,4,2.000000,1,-0.238635,-0.234147,2.621062,1.000000,1.000000,2.000000,0.000000,2.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
626,1,4,2,1.000000,1,-0.493987,-0.474446,-0.045051,0.000000,0.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
627,1,2,2,1.000000,1,-1.260044,-0.421433,0.488172,3.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
628,2,2,3,1.000000,1,-1.004692,-0.684176,-0.578274,2.000000,2.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","3.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
629,1,4,4,2.000000,1,1.804183,0.323842,0.043819,0.000000,3.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
630,1,1,4,1.000000,1,-1.004692,0.242581,2.532192,0.000000,0.000000,4.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
631,1,2,4,1.000000,1,0.272070,0.176025,-0.667144,1.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
632,2,4,3,1.000000,1,-0.238635,-0.639289,0.754783,1.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","3.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
633,1,4,1,1.000000,1,-0.493987,-0.681467,-1.111496,2.000000,0.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
634,2,2,2,2.000000,1,-1.004692,-0.474059,-1.466978,0.000000,1.000000,1.000000,1.000000,0.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
635,2,3,4,1.000000,1,0.272070,-0.715906,-0.933755,2.000000,1.000000,1.000000,0.000000,1.000000,1.000000,"yes","yes","2.000000",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
636,1,4,4,3.000000,2,-0.749340,-0.701202,1.021394,0.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
637,1,4,1,1.000000,1,0.272070,-0.707780,-0.667144,0.000000,3.000000,3.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
638,1,2,4,2.000000,1,2.807494,3.080910,-1.289237,0.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","0.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
639,1,4,3,1.000000,2,-0.749340,-0.662506,-0.133921,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
640,2,3,2,2.000000,2,1.804183,0.450763,-0.844885,1.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","0.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
641,2,4,1,1.000000,1,-0.238635,-0.950014,-0.756014,1.000000,1.000000,0.000000,0.000000,1.000000,0.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
642,1,4,4,2.000000,1,-0.493987,-0.734093,0.221560,2.000000,1.000000,4.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
643,2,3,2,1.000000,1,-0.493987,0.548662,0.399301,0.000000,2.000000,2.000000,0.000000,1.000000,3.000000,"yes","yes","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
644,1,4,2,2.000000,1,0.272070,-0.523976,-0.222792,0.000000,1.000000,3.000000,2.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
645,1,4,1,2.000000,1,-0.238635,-0.512755,-0.311662,1.000000,1.000000,3.000000,0.000000,1.000000,3.000000,"yes","yes","1.000000",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
646,2,4,4,2.000000,1,1.293479,1.847670,-0.756014,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,"yes","yes","0.000000",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
647,1,2,2,2.000000,1,0.782774,0.533184,-0.311662,1.000000,1.000000,2.000000,2.000000,1.000000,2.000000,"none","yes","4.000000",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
648,2,2,2,1.000000,1,-0.749340,-0.703910,-0.844885,0.000000,3.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
649,2,4,3,1.000000,2,0.272070,-0.873783,0.221560,3.000000,1.000000,3.000000,0.000000,2.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
650,2,4,4,1.000000,2,-0.749340,-0.975553,0.399301,1.000000,1.000000,2.000000,0.000000,0.000000,1.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
651,1,4,1,1.000000,1,2.314888,1.652644,1.288006,1.000000,1.000000,3.000000,0.000000,2.000000,3.000000,"yes","yes","2.000000",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
652,2,4,2,1.000000,1,-0.749340,-0.496503,0.132690,2.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
653,2,4,1,1.000000,1,0.272070,-0.349073,0.843653,1.000000,1.000000,4.000000,1.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
654,2,2,4,3.139963,1,1.293479,1.888687,0.577042,2.000000,2.000000,4.000000,0.000000,1.000000,3.000000,"yes","yes","0.000000",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
655,1,4,3,2.000000,1,0.272070,-0.332434,-0.045051,0.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
656,1,1,4,1.000000,1,-0.579105,0.297142,-1.200367,1.000000,1.000000,0.000000,0.000000,2.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
657,2,4,4,1.000000,2,-0.749340,-0.896614,0.488172,2.000000,1.000000,4.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
658,1,4,3,1.000000,1,2.314888,2.715222,0.132690,0.000000,0.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
659,1,2,1,2.000000,1,0.782774,0.393107,-0.667144,2.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","4.000000",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
660,1,2,1,1.000000,1,-0.238635,1.221190,0.488172,2.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
661,1,3,4,1.000000,1,-0.749340,-0.738349,-1.111496,3.000000,1.000000,2.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
662,2,4,2,1.000000,1,-0.749340,-0.891970,-1.111496,1.000000,0.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
663,1,4,2,2.000000,1,0.016717,-0.373064,1.288006,0.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
664,1,4,1,2.000000,1,-1.260044,-0.833927,-0.045051,2.000000,1.000000,0.000000,0.000000,1.000000,3.000000,"yes","yes","0.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
665,1,2,4,1.000000,1,-1.260044,-0.835088,1.288006,3.000000,1.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","1.000000",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
666,1,4,2,2.000000,1,0.272070,1.203003,-0.756014,0.000000,1.000000,0.000000,1.000000,1.000000,3.000000,"yes","yes","1.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
667,1,4,2,1.000000,2,0.782774,0.112564,-0.133921,2.000000,4.000000,2.000000,0.000000,1.000000,2.000000,"yes","yes","3.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
668,1,1,1,1.000000,1,2.314888,0.156290,-0.756014,0.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","3.000000",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
669,2,3,4,2.000000,1,-0.749340,0.633792,0.665913,1.000000,1.000000,4.000000,1.000000,0.000000,2.000000,"yes","yes","1.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
670,1,4,4,1.000000,1,0.782774,-0.072787,1.021394,3.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
671,1,3,3,2.000000,1,0.272070,0.361376,-0.756014,0.000000,2.000000,2.000000,0.000000,1.000000,1.000000,"yes","yes","1.000000",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
672,1,2,2,2.000000,1,1.293479,0.981665,-0.400533,0.000000,2.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
673,1,2,4,1.000000,1,2.807494,2.770944,0.577042,0.000000,1.000000,4.000000,0.000000,1.000000,3.000000,"yes","yes","2.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
674,1,1,2,1.000000,1,-1.260044,-0.435364,-1.022626,0.000000,3.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
675,2,4,2,1.000000,2,0.016717,-0.241886,0.488172,0.000000,3.000000,1.000000,0.000000,1.000000,1.000000,"none","yes","0.000000",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
676,1,4,4,1.000000,1,0.782774,0.512676,-0.844885,0.000000,1.000000,3.000000,0.000000,0.000000,3.000000,"yes","yes","1.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
677,1,4,4,1.000000,1,0.272070,0.752588,-0.222792,0.000000,1.000000,4.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
678,2,2,2,1.000000,1,2.807494,0.924782,-1.022626,2.000000,2.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
679,1,4,4,1.000000,1,0.272070,-0.317729,2.532192,1.000000,1.000000,4.000000,0.000000,0.000000,1.000000,"none","yes","2.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
680,1,3,1,1.000000,1,-0.238635,-0.677984,-0.844885,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
681,1,1,2,1.000000,1,-1.260044,-0.645093,1.821228,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
682,1,4,4,1.000000,1,-0.749340,-0.358360,0.132690,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
683,1,4,3,2.000000,1,-0.493987,-0.668310,-0.222792,0.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","0.000000",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
684,1,3,3,3.000000,1,0.272070,0.734401,1.021394,0.000000,1.000000,1.000000,0.000000,2.000000,2.000000,"yes","yes","1.000000",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
685,1,1,3,2.000000,2,1.293479,2.573984,-0.400533,2.000000,2.000000,3.000000,0.000000,1.000000,1.000000,"yes","yes","0.000000",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
686,1,4,4,1.000000,2,2.807494,1.285424,-0.133921,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
687,1,4,2,2.000000,1,-0.919575,-0.719002,-0.756014,3.000000,0.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","1.000000",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
688,1,4,3,1.000000,1,1.293479,-0.132765,-0.489403,2.000000,2.000000,4.000000,0.000000,2.000000,2.000000,"none","yes","0.000000",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
689,1,3,4,1.000000,1,-1.004692,-0.174943,-0.045051,0.000000,2.000000,4.000000,1.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
690,1,1,3,1.000000,2,-0.749340,0.172542,-0.400533,1.000000,4.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
691,1,2,3,2.000000,1,-0.493987,-0.862949,-0.933755,1.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
692,1,3,2,1.000000,1,-0.493987,-0.222152,-0.933755,2.000000,2.000000,2.000000,0.000000,1.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
693,1,2,1,1.000000,1,0.272070,-0.119609,-0.578274,2.000000,2.000000,1.000000,0.000000,1.000000,2.000000,"none","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
694,1,1,3,2.000000,2,-1.260044,0.584649,0.754783,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,"none","yes","1.000000",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
695,1,4,2,1.000000,1,0.272070,-0.356425,-0.667144,0.000000,1.000000,3.000000,0.000000,1.000000,2.000000,"yes","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
696,1,2,4,1.000000,1,-1.260044,-0.761953,1.288006,0.000000,3.000000,2.000000,0.000000,0.000000,2.000000,"none","yes","2.000000",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
697,1,4,3,2.000000,1,-0.749340,-0.813418,-0.578274,2.000000,1.000000,3.000000,2.000000,1.000000,2.000000,"none","no","2.000000",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
698,1,1,2,1.000000,1,-0.749340,-0.881909,0.221560,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,"none","yes","1.000000",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
699,1,4,2,2.000000,1,-0.238635,-0.543711,-1.022626,0.000000,1.000000,2.000000,0.000000,1.000000,2.000000,"none","yes","1.000000",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
700,1,4,4,1.000000,1,-0.493987,-0.503081,0.399301,3.000000,1.000000,4.000000,0.000000,0.000000,3.000000,"yes","yes","2.000000",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
701,2,4,4,1.000000,1,-0.749340,-0.805679,-0.578274,0.000000,3.000000,2.000000,0.000000,0.000000,1.000000,"none","yes","2.000000",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
702,2,4,4,2.000000,1,2.314888,1.209581,0.932524,1.000000,1.000000,4.000000,0.000000,2.000000,2.000000,"yes","yes","1.000000",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
703,1,4,2,1.000000,1,0.272070,-0.707393,1.021394,3.000000,2.000000,4.000000,0.000000,2.000000,2.000000,"yes","yes","2.000000",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
